	input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism	ARO	CONFERS RESISTANCE TO IMMEDIATE DRUG CLASS	OVERALL CATEGORY OF DRUG CLASS
1979	GMGC10.305_973_420.CAT	GMGC10.95nr_block_0267	cat_2	cat	resfinder	2021-Mar-27	M35190	abricate	abricate 1.0.1	99.28			1	555					+		88.94						Chloramphenicol			ARO:3004454	[('ARO:3000385', 'chloramphenicol')]	['phenicol antibiotic']
1980	GMGC10.050_714_558.ERMX	GMGC10.95nr_block_0268	erm(F)_3	erm(F)	resfinder	2021-Mar-27	M17808	abricate	abricate 1.0.1	100.0			1	707					+		88.26						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000498	[('ARO:3000673', 'griseoviridin'), ('ARO:3000679', 'vernamycin C'), ('ARO:0000006', 'erythromycin'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000672', 'madumycin II'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000867', 'oleandomycin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000145', 'tylosin'), ('ARO:3000680', 'patricin A'), ('ARO:0000057', 'telithromycin'), ('ARO:3000176', 'dirithromycin'), ('ARO:0000065', 'clarithromycin'), ('ARO:3000681', 'patricin B'), ('ARO:0000027', 'roxithromycin'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000674', 'dalfopristin'), ('ARO:3000678', 'pristinamycin IC'), ('ARO:3000158', 'azithromycin'), ('ARO:3000584', 'quinupristin'), ('ARO:3000156', 'spiramycin')]	['streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic']
1981	GMGC10.146_419_378.AADA	GMGC10.95nr_block_0268	aadA5_1	aadA5	resfinder	2021-Mar-27	AF137361	abricate	abricate 1.0.1	100.0			28	816					+		100.0						Streptomycin			ARO:3002605	[('ARO:0000039', 'spectinomycin'), ('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic', 'aminoglycoside antibiotic']
1982	GMGC10.185_793_953.SCLAV_1890	GMGC10.95nr_block_0268	lnu(F)_1	lnu(F)	resfinder	2021-Mar-27	EU118119	abricate	abricate 1.0.1	100.0			1	761					+		92.58						Lincomycin			ARO:3002879	[('ARO:0000046', 'lincomycin')]	['lincosamide antibiotic']
1983	GMGC10.255_010_172.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	85.38			1	807					+		99.26									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1984	GMGC10.272_646_612.YBXI	GMGC10.95nr_block_0268	blaOXA-444_1	blaOXA-444	resfinder	2021-Mar-27	CP010800	abricate	abricate 1.0.1	100.0			1	816					+		100.0									ARO:3003600	[]	[]
1985	GMGC10.276_006_166.ERMX	GMGC10.95nr_block_0268	erm(46)_1	erm(46)	resfinder	2021-Mar-27	KM679362	abricate	abricate 1.0.1	82.47			2	787					+		96.56									ARO:3004596	[('ARO:0000006', 'erythromycin'), ('ARO:3000158', 'azithromycin'), ('ARO:0000065', 'clarithromycin')]	['macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic']
1986	GMGC10.280_274_007.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.21			1	806					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1987	GMGC10.281_888_433.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	89.22			1	807					+		99.26									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1988	GMGC10.282_138_211.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	89.79			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1989	GMGC10.282_160_141.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.72			1	807					+		99.26									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1990	GMGC10.282_554_395.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	87.72			1	806					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1991	GMGC10.282_692_101.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	89.18			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1992	GMGC10.282_707_511.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.97			1	807					+		99.26									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1993	GMGC10.283_121_011.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.31			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1994	GMGC10.283_452_281.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	86.49			1	813					+		99.88									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1995	GMGC10.283_828_387.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	89.21			1	806					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1996	GMGC10.284_120_424.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	90.78			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1997	GMGC10.284_219_301.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	82.06			1	813					+		99.88									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1998	GMGC10.284_252_082.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	86.6			1	806					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
1999	GMGC10.284_748_214.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	84.5			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2000	GMGC10.285_152_998.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	89.67			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2001	GMGC10.285_324_522.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	93.11			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2002	GMGC10.285_336_188.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.7			1	813					+		99.88									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2003	GMGC10.285_337_384.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	84.42			1	813					+		99.75									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2004	GMGC10.285_696_578.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.97			1	807					+		99.26									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2005	GMGC10.286_016_970.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	93.18			1	806					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2006	GMGC10.286_911_570.VGB	GMGC10.95nr_block_0268	vgb(A)_1	vgb(A)	resfinder	2021-Mar-27	M20129	abricate	abricate 1.0.1	88.9			1	819					+		90.56						Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3001307	[('ARO:3000681', 'patricin B'), ('ARO:3000679', 'vernamycin C'), ('ARO:3000680', 'patricin A'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000584', 'quinupristin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000678', 'pristinamycin IC')]	['streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic']
2007	GMGC10.289_617_274.YBXI	GMGC10.95nr_block_0268	blaOXA-60d_1	blaOXA-60d	resfinder	2021-Mar-27	AY664506	abricate	abricate 1.0.1	82.39			1	812					+		99.51									ARO:3005326	[]	[]
2008	GMGC10.295_564_632.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	88.37			1	807					+		99.14									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2009	GMGC10.295_567_983.CPHA	GMGC10.95nr_block_0268	blaNDM-1_1	blaNDM-1	resfinder	2021-Mar-27	FN396876	abricate	abricate 1.0.1	100.0			7	819					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam			ARO:3000589	[('ARO:0000070', 'ertapenem'), ('ARO:3000170', 'imipenem'), ('ARO:0000073', 'meropenem')]	['beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic']
2010	GMGC10.296_625_084.STRB	GMGC10.95nr_block_0268	aph(3')-IIc_1	aph(3')-IIc	resfinder	2021-Mar-27	AM743169	abricate	abricate 1.0.1	98.65			1	813					+		100.0									ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2011	GMGC10.297_620_001.NEO	GMGC10.95nr_block_0268	aph(3')-Ia_1	aph(3')-Ia	resfinder	2021-Mar-27	V00359	abricate	abricate 1.0.1	99.88			1	816					+		100.0									ARO:3002641	[('ARO:3000655', 'gentamicin B'), ('ARO:0000021', 'ribostamycin'), ('ARO:0000005', 'neomycin'), ('ARO:0000049', 'kanamycin A'), ('ARO:3000657', 'paromomycin'), ('ARO:3000658', 'lividomycin')]	['antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2012	GMGC10.129_290_018.YBXI	GMGC10.95nr_block_0269	blaOXA-266_1	blaOXA-266	resfinder	2021-Mar-27	APPO01000008	abricate	abricate 1.0.1	99.28			1	828					+		100.0						Amoxicillin;Ampicillin;Ertapenem			ARO:3001722	[]	[]
2013	GMGC10.146_124_725.STRA	GMGC10.95nr_block_0269	aph(3')-Ib_2	aph(3')-Ib	resfinder	2021-Mar-27	AJ744860	abricate	abricate 1.0.1	99.75			13	822					+		99.26									ARO:3002642	[('ARO:3000655', 'gentamicin B'), ('ARO:0000021', 'ribostamycin'), ('ARO:0000005', 'neomycin'), ('ARO:0000049', 'kanamycin A'), ('ARO:3000657', 'paromomycin'), ('ARO:3000658', 'lividomycin')]	['antibiotic mixture', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2014	GMGC10.182_129_881.ERMA	GMGC10.95nr_block_0269	erm(B)_12	erm(B)	resfinder	2021-Mar-27	U18931	abricate	abricate 1.0.1	100.0			97	834					+		100.0						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000375	[('ARO:3000673', 'griseoviridin'), ('ARO:3000679', 'vernamycin C'), ('ARO:0000006', 'erythromycin'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000672', 'madumycin II'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000867', 'oleandomycin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000145', 'tylosin'), ('ARO:3000680', 'patricin A'), ('ARO:0000057', 'telithromycin'), ('ARO:3000176', 'dirithromycin'), ('ARO:0000065', 'clarithromycin'), ('ARO:3000681', 'patricin B'), ('ARO:0000027', 'roxithromycin'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000674', 'dalfopristin'), ('ARO:3000678', 'pristinamycin IC'), ('ARO:3000158', 'azithromycin'), ('ARO:3000584', 'quinupristin'), ('ARO:3000156', 'spiramycin')]	['streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic']
2015	GMGC10.185_623_302.UNKNOWN	GMGC10.95nr_block_0269	cepA_6	cepA	resfinder	2021-Mar-27	FR688022	abricate	abricate 1.0.1	80.48			64	815					+		83.17									ARO:3003559	[]	[]
2016	GMGC10.207_980_325.ERMA	GMGC10.95nr_block_0269	erm(G)_1	erm(G)	resfinder	2021-Mar-27	M15332	abricate	abricate 1.0.1	99.32			94	828					+		100.0						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000522	[('ARO:3000673', 'griseoviridin'), ('ARO:3000679', 'vernamycin C'), ('ARO:0000006', 'erythromycin'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000672', 'madumycin II'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000867', 'oleandomycin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000145', 'tylosin'), ('ARO:3000680', 'patricin A'), ('ARO:0000057', 'telithromycin'), ('ARO:3000176', 'dirithromycin'), ('ARO:0000065', 'clarithromycin'), ('ARO:3000681', 'patricin B'), ('ARO:0000027', 'roxithromycin'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000674', 'dalfopristin'), ('ARO:3000678', 'pristinamycin IC'), ('ARO:3000158', 'azithromycin'), ('ARO:3000584', 'quinupristin'), ('ARO:3000156', 'spiramycin')]	['streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic']
2017	GMGC10.247_742_303.OXA	GMGC10.95nr_block_0269	blaOXA-22_1	blaOXA-22	resfinder	2021-Mar-27	AF064820	abricate	abricate 1.0.1	96.24			4	828					+		100.0						Amoxicillin;Ampicillin;Aztreonam;Cefepime;Piperacillin;Piperacillin+Tazobactam			ARO:3001417	[]	[]
2018	GMGC10.272_517_183.OXA	GMGC10.95nr_block_0269	blaOXA-443_1	blaOXA-443	resfinder	2021-Mar-27	LC030178	abricate	abricate 1.0.1	99.76			1	828					+		100.0									ARO:3003599	[]	[]
2019	GMGC10.278_638_032.YBXI	GMGC10.95nr_block_0269	blaOXA-502_1	blaOXA-502	resfinder	2021-Mar-27	KU167111	abricate	abricate 1.0.1	99.64			1	822					+		100.0									ARO:3005732	[]	[]
2020	GMGC10.280_229_188.YBXI	GMGC10.95nr_block_0269	blaOXA-72_1	blaOXA-72	resfinder	2021-Mar-27	AY739646	abricate	abricate 1.0.1	100.0			1	828					+		100.0									ARO:3001705	[]	[]
2021	GMGC10.280_688_476.YBXI	GMGC10.95nr_block_0269	blaOXA-68_1	blaOXA-68	resfinder	2021-Mar-27	AY750910	abricate	abricate 1.0.1	100.0			1	825					+		100.0									ARO:3001616	[]	[]
2022	GMGC10.280_692_149.YBXI	GMGC10.95nr_block_0269	blaOXA-282_1	blaOXA-282	resfinder	2021-Mar-27	APQS01000019	abricate	abricate 1.0.1	99.64			1	831					+		100.0									ARO:3001737	[]	[]
2023	GMGC10.280_816_133.YBXI	GMGC10.95nr_block_0269	blaOXA-362_1	blaOXA-362	resfinder	2021-Mar-27	KF460532	abricate	abricate 1.0.1	94.34			1	831					+		100.0									ARO:3001549	[]	[]
2024	GMGC10.280_959_449.YBXI	GMGC10.95nr_block_0269	blaOXA-360_1	blaOXA-360	resfinder	2021-Mar-27	KF421163	abricate	abricate 1.0.1	98.92			1	831					+		100.0									ARO:3001547	[]	[]
2025	GMGC10.281_180_576.YBXI	GMGC10.95nr_block_0269	blaOXA-282_1	blaOXA-282	resfinder	2021-Mar-27	APQS01000019	abricate	abricate 1.0.1	96.51			1	831					+		100.0									ARO:3001737	[]	[]
2026	GMGC10.281_862_127.YBXI	GMGC10.95nr_block_0269	blaOXA-276_1	blaOXA-276	resfinder	2021-Mar-27	APPI01000013	abricate	abricate 1.0.1	99.16			1	831					+		100.0									ARO:3001732	[]	[]
2027	GMGC10.282_165_996.YBXI	GMGC10.95nr_block_0269	blaOXA-360_1	blaOXA-360	resfinder	2021-Mar-27	KF421163	abricate	abricate 1.0.1	92.78			1	831					+		100.0									ARO:3001547	[]	[]
2028	GMGC10.282_826_286.YBXI	GMGC10.95nr_block_0269	blaOXA-270_1	blaOXA-270	resfinder	2021-Mar-27	APQM01000006	abricate	abricate 1.0.1	94.28			1	822					+		100.0						Amoxicillin;Ampicillin			ARO:3001726	[]	[]
2029	GMGC10.283_235_685.UNKNOWN	GMGC10.95nr_block_0269	blaOXA-114a_1	blaOXA-114a	resfinder	2021-Mar-27	EU188842	abricate	abricate 1.0.1	100.0			1	828					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid			ARO:3001609	[]	[]
2030	GMGC10.283_422_535.YBXI	GMGC10.95nr_block_0269	blaOXA-304_1	blaOXA-304	resfinder	2021-Mar-27	APSC01000007	abricate	abricate 1.0.1	97.2			1	822					+		100.0						Amoxicillin;Ampicillin;Ertapenem			ARO:3001759	[]	[]
2031	GMGC10.285_350_159.YBXI	GMGC10.95nr_block_0269	blaOXA-229_1	blaOXA-229	resfinder	2021-Mar-27	JQ422052	abricate	abricate 1.0.1	99.76			1	831					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid			ARO:3001692	[]	[]
2032	GMGC10.292_737_947.STRB	GMGC10.95nr_block_0269	aph(6)-Id_1	aph(6)-Id	resfinder	2021-Mar-27	M28829	abricate	abricate 1.0.1	100.0			106	834					+		87.1						Streptomycin			ARO:3002660	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
2033	GMGC10.293_516_751.AADA	GMGC10.95nr_block_0269	ant(3'')-Ia_1	ant(3'')-Ia	resfinder	2021-Mar-27	X02340	abricate	abricate 1.0.1	98.75			29	828					+		82.3						Streptomycin			ARO:nan	[]	[]
2034	GMGC10.294_253_003.AADA	GMGC10.95nr_block_0269	aadA16_1	aadA16	resfinder	2021-Mar-27	EU675686	abricate	abricate 1.0.1	92.0			34	831					+		94.21						Streptomycin			ARO:3002616	[('ARO:0000039', 'spectinomycin'), ('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic', 'aminoglycoside antibiotic']
2035	GMGC10.295_901_772.YBXI	GMGC10.95nr_block_0269	blaOXA-281_1	blaOXA-281	resfinder	2021-Mar-27	APON01000041	abricate	abricate 1.0.1	97.09			1	825					+		100.0									ARO:3001736	[]	[]
2036	GMGC10.296_420_134.YBXI	GMGC10.95nr_block_0269	blaOXA-280_1	blaOXA-280	resfinder	2021-Mar-27	APPZ01000001	abricate	abricate 1.0.1	96.86			1	825					+		99.64									ARO:3001735	[]	[]
2037	GMGC10.306_376_398.ERMX	GMGC10.95nr_block_0269	erm(F)_4	erm(F)	resfinder	2021-Mar-27	M62487	abricate	abricate 1.0.1	100.0			116	825					+		88.64						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S			ARO:3000498	[('ARO:3000673', 'griseoviridin'), ('ARO:3000679', 'vernamycin C'), ('ARO:0000006', 'erythromycin'), ('ARO:3000675', 'pristinamycin IB'), ('ARO:3000672', 'madumycin II'), ('ARO:3000669', 'virginiamycin M1'), ('ARO:0000066', 'clindamycin'), ('ARO:0000046', 'lincomycin'), ('ARO:3000677', 'virginiamycin S2'), ('ARO:3000867', 'oleandomycin'), ('ARO:3000583', 'pristinamycin IA'), ('ARO:3000145', 'tylosin'), ('ARO:3000680', 'patricin A'), ('ARO:0000057', 'telithromycin'), ('ARO:3000176', 'dirithromycin'), ('ARO:0000065', 'clarithromycin'), ('ARO:3000681', 'patricin B'), ('ARO:0000027', 'roxithromycin'), ('ARO:3000682', 'ostreogrycin B3'), ('ARO:3000674', 'dalfopristin'), ('ARO:3000678', 'pristinamycin IC'), ('ARO:3000158', 'azithromycin'), ('ARO:3000584', 'quinupristin'), ('ARO:3000156', 'spiramycin')]	['streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic', 'streptogramin antibiotic', 'macrolide antibiotic']
2038	GMGC10.056_437_598.OXA	GMGC10.95nr_block_0270	blaOXA-9_1	blaOXA-9	resfinder	2021-Mar-27	KQ089875	abricate	abricate 1.0.1	94.42			16	840					+		100.0						Amoxicillin;Ampicillin			ARO:3001404	[]	[]
2039	GMGC10.146_036_295.FOLP	GMGC10.95nr_block_0270	sul1_2	sul1	resfinder	2021-Mar-27	U12338	abricate	abricate 1.0.1	99.88			1	840					+		100.0						Sulfamethoxazole			ARO:3000410	[('ARO:3000330', 'sulfisoxazole'), ('ARO:3000698', 'sulfasalazine'), ('ARO:3000683', 'sulfacetamide'), ('ARO:3000699', 'sulfamethizole'), ('ARO:3000324', 'sulfadiazine'), ('ARO:3000684', 'mafenide'), ('ARO:3000329', 'sulfamethoxazole'), ('ARO:3000327', 'sulfadoxine'), ('ARO:3000325', 'sulfadimidine')]	['sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic', 'sulfonamide antibiotic']
2040	GMGC10.211_181_016.STRB	GMGC10.95nr_block_0270	aph(6)-Ic_1	aph(6)-Ic	resfinder	2021-Mar-27	X01702	abricate	abricate 1.0.1	100.0			43	843					+		100.0						Streptomycin			ARO:3002659	[('ARO:0000040', 'streptomycin')]	['aminoglycoside antibiotic']
